Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Weather Condition,Recommended Crop
2024-07-07,Lucknow,14.0,81,24.8,36.8,Foggy,Lentils
2016-05-01,Hyderabad,25.5,72,0.0,43.3,Drizzle,Cucumber
2019-05-24,Chandigarh,39.7,70,0.0,5.3,Drizzle,Pumpkin
2016-11-27,Bhopal,30.7,30,104.8,49.3,Sunny,Cotton
2019-05-05,Visakhapatnam,37.3,78,0.0,43.4,Foggy,Muskmelon
2020-03-30,Bangalore,25.6,60,24.2,22.4,Sunny,Muskmelon
2016-01-30,Patna,34.2,58,131.5,21.0,Sunny,Maize
2018-03-18,Pune,39.8,98,0.0,19.1,Stormy,Watermelon
2016-12-13,Pune,36.4,80,98.1,19.8,Stormy,Bitter Gourd
2024-03-20,Lucknow,10.3,37,0.0,7.4,Stormy,Mustard
2020-07-06,Chandigarh,41.7,53,0.0,19.7,Hazy,Muskmelon
2023-08-05,Lucknow,25.9,66,29.9,27.4,Rainy,Bitter Gourd
2015-11-24,Lucknow,18.3,47,124.5,42.7,Drizzle,Muskmelon
2021-07-14,Hyderabad,18.4,96,0.0,5.0,Drizzle,Lentils
2017-09-10,Patna,36.4,69,0.0,29.2,Drizzle,Pumpkin
2016-02-17,Delhi,37.1,39,0.0,42.2,Hazy,Muskmelon
2021-01-20,Jaipur,31.6,67,178.4,34.4,Rainy,Millets
2024-03-27,Hyderabad,31.7,26,136.7,40.4,Cloudy,Maize
2019-11-20,Patna,21.1,98,0.0,10.6,Drizzle,Muskmelon
2016-06-12,Hyderabad,18.1,36,0.0,17.0,Rainy,Gram
2017-04-22,Pune,39.3,40,0.0,26.6,Sunny,Pumpkin
2018-11-12,Chennai,19.6,98,154.6,39.5,Drizzle,Pumpkin
2024-06-27,Lucknow,36.3,57,151.4,5.2,Hazy,Groundnut
2015-06-11,Chandigarh,38.4,47,0.0,12.0,Hazy,Muskmelon
2017-06-15,Jaipur,16.8,40,0.0,1.8,Cloudy,Gram
2024-11-05,Chandigarh,28.1,49,0.0,2.3,Hazy,Watermelon
2017-02-19,Bhopal,21.7,62,269.3,43.2,Rainy,Bitter Gourd
2015-11-25,Ahmedabad,16.0,78,0.0,49.7,Drizzle,Wheat
2022-07-03,Kochi,30.5,40,0.0,38.7,Cloudy,Bitter Gourd
2018-08-20,Chennai,11.1,20,0.0,46.5,Stormy,Barley
2015-07-21,Mumbai,34.2,78,148.2,0.2,Sunny,Jute
2018-06-01,Chennai,31.2,69,0.0,21.5,Drizzle,Pumpkin
2023-06-28,Indore,38.4,100,273.0,26.2,Drizzle,Cotton
2023-01-11,Bhopal,14.6,30,152.5,43.3,Sunny,Pumpkin
2015-05-07,Delhi,28.4,25,0.0,30.4,Cloudy,Bitter Gourd
2021-03-13,Coimbatore,42.8,56,68.3,10.4,Rainy,Bitter Gourd
2019-05-27,Visakhapatnam,20.1,48,0.0,24.1,Stormy,Cucumber
2022-01-07,Chandigarh,13.9,24,0.0,43.8,Rainy,Peas
2017-10-13,Kolkata,39.4,85,0.0,24.3,Hazy,Bitter Gourd
2022-01-08,Delhi,16.2,66,0.0,37.5,Foggy,Peas
2017-08-17,Pune,12.0,54,252.9,41.8,Cloudy,Cucumber
2018-09-27,Patna,12.1,99,0.0,34.7,Cloudy,Wheat
2022-04-20,Bhopal,40.8,67,109.8,41.5,Hazy,Cotton
2021-06-11,Nagpur,20.1,64,0.0,11.4,Sunny,Cucumber
2022-02-21,Visakhapatnam,37.7,97,0.0,23.9,Cloudy,Cucumber
2015-09-12,Chandigarh,11.6,91,7.3,39.6,Cloudy,Mustard
2015-01-07,Patna,29.8,92,130.5,48.6,Stormy,Pigeon Pea
2022-11-02,Nagpur,33.1,72,201.8,14.6,Rainy,Jute
2019-03-28,Kolkata,28.7,64,0.0,9.0,Rainy,Muskmelon
2024-12-23,Hyderabad,11.3,93,0.0,1.8,Rainy,Wheat
2015-09-14,Pune,37.1,90,13.9,24.7,Cloudy,Pumpkin
2015-07-19,Chandigarh,37.0,57,0.0,5.7,Foggy,Cucumber
2016-01-27,Hyderabad,37.4,72,0.0,39.0,Rainy,Watermelon
2024-03-08,Kolkata,19.9,77,0.0,6.0,Rainy,Gram
2017-04-21,Nagpur,32.6,51,0.0,27.1,Drizzle,Pumpkin
2016-02-07,Kochi,40.8,52,0.0,10.5,Sunny,Bitter Gourd
2023-07-09,Nagpur,23.6,97,0.0,44.5,Sunny,Watermelon
2022-05-09,Delhi,40.3,20,0.0,30.7,Foggy,Muskmelon
2022-07-01,Ahmedabad,40.0,86,0.0,42.0,Sunny,Muskmelon
2020-03-02,Patna,11.7,47,0.0,6.8,Rainy,Mustard
2021-11-21,Jaipur,17.8,32,33.0,35.7,Drizzle,Wheat
2024-06-10,Kolkata,34.3,68,195.7,8.1,Hazy,Soybean
2016-02-21,Kochi,15.1,96,0.0,5.6,Foggy,Gram
2023-12-17,Chandigarh,12.4,36,126.7,43.3,Drizzle,Muskmelon
2023-09-27,Visakhapatnam,23.5,60,64.7,32.3,Foggy,Bitter Gourd
2023-11-29,Mumbai,35.2,95,0.0,16.8,Foggy,Bitter Gourd
2023-08-18,Visakhapatnam,38.6,23,0.0,22.4,Stormy,Muskmelon
2021-12-04,Patna,15.9,44,0.0,11.5,Rainy,Wheat
2022-10-16,Chandigarh,37.0,20,0.0,21.8,Rainy,Bitter Gourd
2018-02-12,Kolkata,30.5,97,59.2,0.6,Cloudy,Pumpkin
2023-07-14,Hyderabad,22.7,77,0.0,26.5,Sunny,Cucumber
2024-04-20,Mumbai,33.1,79,0.0,46.5,Stormy,Bitter Gourd
2023-10-22,Visakhapatnam,37.0,89,0.0,46.7,Stormy,Watermelon
2016-08-29,Mumbai,44.8,80,137.4,25.9,Foggy,Cotton
2023-11-15,Kochi,23.5,74,0.0,5.2,Foggy,Watermelon
2023-05-25,Nagpur,43.0,26,0.0,35.9,Drizzle,Cucumber
2020-06-13,Patna,13.0,48,21.4,45.5,Stormy,Mustard
2016-11-27,Ahmedabad,31.4,94,0.0,1.0,Stormy,Muskmelon
2022-11-24,Visakhapatnam,12.8,85,0.0,16.6,Sunny,Peas
2020-05-23,Jaipur,25.2,42,0.0,37.3,Foggy,Pumpkin
2021-04-18,Delhi,36.2,31,0.0,31.5,Sunny,Cucumber
2021-10-19,Kolkata,31.3,80,0.0,30.4,Sunny,Watermelon
2020-11-22,Bhopal,13.1,55,0.0,14.5,Stormy,Wheat
2021-12-30,Kolkata,36.5,92,149.8,30.2,Drizzle,Rice
2019-04-20,Kochi,10.5,51,66.4,12.3,Hazy,Pumpkin
2020-09-16,Indore,42.2,89,0.0,14.0,Drizzle,Muskmelon
2022-02-26,Delhi,13.3,28,0.0,10.9,Foggy,Peas
2016-03-26,Kochi,17.4,29,247.9,48.7,Stormy,Pumpkin
2021-12-03,Lucknow,32.6,34,8.9,26.6,Drizzle,Watermelon
2020-03-06,Kochi,23.8,62,0.0,7.2,Sunny,Pumpkin
2016-12-03,Mumbai,42.1,38,0.0,47.4,Sunny,Muskmelon
2020-07-27,Chennai,42.9,44,102.4,45.8,Cloudy,Soybean
2016-06-01,Hyderabad,28.8,81,15.6,38.3,Sunny,Cucumber
2021-11-16,Coimbatore,39.3,55,0.0,13.0,Rainy,Pumpkin
2022-07-21,Chandigarh,27.6,43,0.0,18.3,Foggy,Muskmelon
2019-08-15,Nagpur,21.2,37,0.0,46.0,Drizzle,Muskmelon
2017-11-04,Delhi,12.9,28,0.0,24.3,Cloudy,Gram
2024-09-02,Bhopal,34.9,47,164.5,48.4,Stormy,Pigeon Pea
2021-03-03,Visakhapatnam,11.2,69,0.0,28.5,Cloudy,Mustard
2024-05-01,Bhopal,17.9,64,0.0,22.1,Cloudy,Wheat
2019-04-10,Coimbatore,16.9,68,0.0,43.2,Hazy,Wheat
2017-06-29,Indore,43.0,62,0.0,20.8,Rainy,Cucumber
2022-03-23,Bhopal,15.3,93,235.4,14.1,Hazy,Bitter Gourd
2019-07-30,Bangalore,16.3,27,0.0,1.0,Drizzle,Mustard
2016-10-09,Chandigarh,36.4,92,0.0,20.5,Drizzle,Cucumber
2024-07-28,Coimbatore,40.6,40,0.0,5.2,Cloudy,Bitter Gourd
2018-06-26,Jaipur,31.5,51,247.5,20.2,Rainy,Cotton
2020-06-28,Lucknow,36.7,68,0.0,14.0,Drizzle,Bitter Gourd
2016-01-26,Hyderabad,13.2,62,0.0,23.6,Sunny,Barley
2016-08-24,Pune,28.6,55,0.0,34.5,Sunny,Muskmelon
2021-10-27,Bangalore,43.0,92,0.0,38.1,Cloudy,Bitter Gourd
2022-06-10,Nagpur,39.4,76,0.0,35.7,Rainy,Bitter Gourd
2021-05-24,Ahmedabad,11.0,70,0.0,33.2,Sunny,Barley
2020-07-11,Lucknow,27.7,83,0.0,24.6,Hazy,Cucumber
2021-03-12,Delhi,22.4,20,0.0,33.7,Rainy,Muskmelon
2022-09-14,Visakhapatnam,38.5,78,0.0,24.6,Sunny,Pumpkin
2021-12-12,Jaipur,44.4,74,155.7,4.6,Sunny,Pigeon Pea
2015-12-05,Coimbatore,21.4,37,0.0,7.1,Foggy,Cucumber
2020-06-08,Coimbatore,10.7,92,0.0,19.0,Stormy,Wheat
2023-07-26,Bhopal,41.0,53,0.0,33.8,Rainy,Pumpkin
2024-01-22,Bangalore,11.2,54,0.0,35.3,Sunny,Mustard
2017-11-13,Mumbai,11.1,65,0.0,9.9,Foggy,Mustard
2018-02-03,Ahmedabad,31.8,45,15.0,17.2,Rainy,Cucumber
2024-04-01,Coimbatore,13.6,20,0.0,2.4,Cloudy,Lentils
2022-08-16,Visakhapatnam,20.8,72,0.0,17.9,Cloudy,Cucumber
2022-07-02,Ahmedabad,20.3,54,0.0,19.2,Rainy,Bitter Gourd
2019-01-11,Nagpur,34.2,53,0.0,45.0,Hazy,Pumpkin
2017-06-08,Chennai,33.1,49,0.0,6.5,Drizzle,Muskmelon
2018-09-15,Indore,38.9,80,0.0,31.9,Sunny,Pumpkin
2024-12-12,Bangalore,37.0,40,0.0,41.6,Foggy,Muskmelon
2024-08-01,Pune,31.9,78,0.0,22.7,Rainy,Bitter Gourd
2022-01-06,Kolkata,32.9,73,0.0,37.9,Rainy,Pumpkin
2016-11-09,Delhi,35.6,37,0.0,7.5,Stormy,Watermelon
2021-08-14,Chandigarh,42.7,69,264.1,47.0,Stormy,Millets
2024-08-23,Ahmedabad,22.7,47,0.0,19.5,Cloudy,Pumpkin
2019-07-27,Kolkata,33.7,43,50.1,47.4,Foggy,Muskmelon
2015-02-23,Visakhapatnam,26.2,45,214.1,40.7,Foggy,Jute
2022-01-21,Hyderabad,29.6,29,15.6,32.0,Stormy,Watermelon
2021-03-30,Mumbai,44.2,78,45.6,21.7,Foggy,Cucumber
2017-11-26,Nagpur,15.2,65,0.0,0.3,Rainy,Lentils
2018-08-07,Bangalore,25.4,47,0.0,0.2,Stormy,Bitter Gourd
2024-09-27,Kolkata,12.8,85,0.0,45.9,Drizzle,Wheat
2023-05-09,Ahmedabad,34.6,23,236.0,43.2,Stormy,Millets
2015-10-01,Pune,17.7,82,25.4,36.0,Hazy,Lentils
2019-12-10,Kochi,39.9,100,282.0,20.3,Rainy,Rice
2017-03-17,Kochi,20.0,35,253.6,22.5,Cloudy,Pumpkin
2015-05-19,Kolkata,28.8,47,245.8,48.9,Hazy,Cotton
2020-07-11,Nagpur,17.3,90,70.3,13.3,Sunny,Pumpkin
2022-09-26,Visakhapatnam,13.8,79,0.0,2.0,Hazy,Gram
2019-06-28,Hyderabad,42.8,64,0.0,12.2,Sunny,Pumpkin
2021-09-06,Lucknow,36.3,47,0.0,31.7,Cloudy,Cucumber
2018-10-29,Jaipur,42.0,42,0.0,27.9,Hazy,Pumpkin
2023-10-25,Patna,35.8,76,0.0,48.2,Drizzle,Bitter Gourd
2024-09-10,Mumbai,16.9,65,0.0,40.3,Drizzle,Peas
2015-02-14,Kolkata,12.6,83,30.4,15.7,Stormy,Wheat
2016-01-10,Delhi,18.3,92,0.0,10.1,Stormy,Barley
2015-06-09,Coimbatore,19.2,32,183.2,40.5,Cloudy,Watermelon
2017-02-21,Delhi,16.3,89,0.0,49.4,Foggy,Peas
2020-08-26,Hyderabad,12.7,55,60.5,15.0,Hazy,Watermelon
2016-03-22,Hyderabad,39.5,82,234.0,23.7,Foggy,Jute
2017-06-30,Patna,15.3,61,0.0,14.6,Rainy,Mustard
2020-02-07,Delhi,14.5,65,0.0,16.1,Sunny,Lentils
2017-01-12,Ahmedabad,19.5,89,0.0,32.6,Foggy,Wheat
2020-02-29,Hyderabad,33.2,92,272.6,15.5,Cloudy,Pigeon Pea
2022-09-06,Delhi,43.7,63,15.5,47.5,Sunny,Cucumber
2020-09-21,Coimbatore,37.4,81,0.0,5.5,Stormy,Watermelon
2016-04-10,Coimbatore,22.1,84,0.0,31.9,Rainy,Pumpkin
2017-08-26,Kochi,35.0,68,0.0,16.3,Drizzle,Muskmelon
2016-06-05,Patna,43.5,61,0.0,17.4,Drizzle,Cucumber
2020-06-11,Delhi,25.3,80,234.2,4.5,Cloudy,Groundnut
2021-05-06,Mumbai,30.1,95,0.0,33.8,Drizzle,Watermelon
2018-02-11,Pune,35.8,79,0.0,16.1,Cloudy,Watermelon
2020-12-04,Lucknow,32.1,36,0.0,28.8,Stormy,Cucumber
2017-01-16,Chandigarh,32.8,66,14.6,9.9,Rainy,Bitter Gourd
2017-03-06,Delhi,34.2,80,271.6,49.2,Rainy,Jute
2018-08-20,Lucknow,33.4,45,249.9,41.3,Drizzle,Millets
2015-05-11,Patna,22.6,28,0.0,25.1,Foggy,Watermelon
2016-03-18,Ahmedabad,30.6,92,204.5,13.5,Drizzle,Pigeon Pea
2016-05-01,Lucknow,33.4,20,0.0,49.8,Sunny,Bitter Gourd
2023-05-04,Kochi,27.4,53,0.0,1.7,Cloudy,Cucumber
2017-05-28,Lucknow,44.9,62,83.1,48.7,Cloudy,Watermelon
2024-07-06,Kolkata,11.7,57,9.4,14.6,Stormy,Wheat
2023-05-07,Coimbatore,16.6,87,0.0,22.6,Rainy,Gram
2016-07-11,Chennai,14.4,38,0.0,20.2,Hazy,Peas
2018-02-10,Ahmedabad,28.8,80,282.1,20.6,Cloudy,Cotton
2020-08-16,Visakhapatnam,41.9,41,0.0,33.7,Foggy,Muskmelon
2023-09-19,Jaipur,25.6,70,0.0,22.6,Hazy,Watermelon
2021-12-26,Chennai,43.2,82,0.0,12.1,Cloudy,Cucumber
2020-06-14,Visakhapatnam,38.8,21,0.0,3.8,Foggy,Bitter Gourd
2022-07-21,Mumbai,17.3,28,0.0,33.1,Stormy,Peas
2023-04-17,Visakhapatnam,13.9,43,0.0,49.0,Hazy,Peas
2020-11-22,Chandigarh,22.5,60,0.0,28.3,Stormy,Watermelon
2024-10-05,Ahmedabad,25.2,80,0.0,8.8,Cloudy,Cucumber
2017-12-25,Kochi,33.5,86,0.0,14.4,Rainy,Muskmelon
2015-03-25,Bangalore,13.9,29,9.3,14.7,Stormy,Lentils
2022-11-07,Bangalore,27.2,47,0.0,8.7,Hazy,Cucumber
2019-06-04,Lucknow,21.0,83,247.0,43.2,Hazy,Muskmelon
2018-08-04,Hyderabad,23.6,76,181.0,27.3,Drizzle,Pumpkin
2020-10-22,Jaipur,33.3,76,0.0,18.6,Rainy,Bitter Gourd
2018-01-08,Bangalore,31.1,94,0.0,28.4,Hazy,Pumpkin
2016-07-28,Jaipur,32.3,93,0.0,18.6,Rainy,Muskmelon
2017-10-05,Pune,12.2,44,75.9,28.9,Rainy,Pumpkin
2022-06-02,Bhopal,11.9,74,0.0,36.0,Hazy,Lentils
2020-10-06,Ahmedabad,39.0,56,0.0,44.5,Foggy,Pumpkin
2019-06-20,Hyderabad,12.6,53,1.9,0.5,Stormy,Peas
2022-09-09,Chennai,32.2,36,0.0,44.9,Hazy,Pumpkin
2023-12-11,Lucknow,31.5,84,0.0,10.8,Rainy,Muskmelon
2023-05-09,Pune,40.4,66,0.0,37.8,Foggy,Watermelon
2017-04-16,Chennai,40.3,56,149.1,28.5,Drizzle,Cotton
2018-04-24,Lucknow,25.1,49,25.2,18.0,Hazy,Watermelon
2016-04-16,Hyderabad,10.0,56,0.0,19.8,Foggy,Mustard
2023-06-09,Patna,42.5,94,0.0,37.0,Rainy,Bitter Gourd
2016-07-01,Nagpur,40.9,35,44.3,46.8,Cloudy,Bitter Gourd
2015-10-30,Pune,37.9,93,273.4,48.9,Stormy,Jute
2021-01-23,Bhopal,24.8,65,0.0,27.5,Rainy,Watermelon
2023-03-08,Pune,14.8,31,0.0,19.2,Sunny,Wheat
2016-11-02,Visakhapatnam,34.9,70,0.0,31.0,Sunny,Muskmelon
2023-01-28,Nagpur,12.1,94,0.0,44.4,Sunny,Lentils
2020-03-12,Nagpur,39.1,30,0.0,38.2,Drizzle,Muskmelon
2018-09-10,Bangalore,20.6,96,196.3,42.4,Drizzle,Watermelon
2021-11-05,Mumbai,29.9,22,0.0,45.6,Foggy,Bitter Gourd
2022-04-12,Mumbai,10.4,68,10.9,17.3,Rainy,Wheat
2022-12-26,Jaipur,43.0,72,0.0,1.0,Drizzle,Pumpkin
2024-01-03,Pune,42.4,38,0.0,48.9,Sunny,Muskmelon
2018-04-05,Nagpur,22.9,69,15.7,41.9,Rainy,Pumpkin
2018-06-20,Jaipur,28.4,75,260.0,42.8,Sunny,Maize
2018-10-19,Visakhapatnam,33.4,34,0.0,5.7,Hazy,Bitter Gourd
2019-11-16,Patna,33.4,55,0.0,22.1,Cloudy,Bitter Gourd
2017-08-11,Coimbatore,35.5,80,93.3,40.6,Stormy,Cucumber
2023-09-10,Hyderabad,23.6,47,0.0,1.3,Hazy,Muskmelon
2015-03-20,Kochi,30.1,99,0.0,12.3,Cloudy,Cucumber
2019-04-04,Bhopal,26.1,97,126.3,12.9,Rainy,Jute
2017-04-16,Chennai,31.6,91,18.3,1.3,Hazy,Muskmelon
2024-05-18,Visakhapatnam,44.1,74,0.0,1.6,Drizzle,Cucumber
2019-05-23,Jaipur,29.2,38,0.0,2.6,Stormy,Bitter Gourd
2022-06-26,Chandigarh,22.1,66,101.2,48.8,Cloudy,Muskmelon
2024-07-17,Nagpur,18.2,22,0.0,5.3,Drizzle,Gram
2022-08-25,Nagpur,17.6,43,85.8,21.3,Sunny,Bitter Gourd
2019-04-21,Hyderabad,25.1,56,0.0,16.4,Foggy,Cucumber
2020-09-05,Delhi,24.9,100,0.0,2.2,Sunny,Bitter Gourd
2021-12-03,Bangalore,44.9,64,141.6,5.8,Drizzle,Groundnut
2018-06-04,Bhopal,39.6,25,0.0,31.0,Rainy,Muskmelon
2021-02-09,Kochi,36.1,86,0.0,36.3,Stormy,Watermelon
2017-01-06,Nagpur,40.7,47,0.0,28.6,Rainy,Pumpkin
2015-11-19,Lucknow,22.3,59,0.0,28.1,Foggy,Cucumber
2015-11-14,Ahmedabad,11.6,75,0.0,26.1,Drizzle,Peas
2024-10-17,Ahmedabad,13.1,47,0.0,13.7,Drizzle,Barley
2024-09-19,Chandigarh,28.2,57,0.0,17.4,Rainy,Cucumber
2024-12-03,Kochi,14.0,80,290.8,49.3,Stormy,Bitter Gourd
2021-05-09,Hyderabad,33.6,51,155.6,14.9,Sunny,Soybean
2017-02-18,Lucknow,27.2,31,0.0,10.2,Rainy,Cucumber
2021-09-22,Hyderabad,26.3,70,0.0,2.9,Hazy,Watermelon
2017-06-15,Chandigarh,34.6,65,113.1,23.0,Drizzle,Pigeon Pea
2017-11-24,Patna,32.8,63,90.2,9.4,Cloudy,Muskmelon
2020-03-09,Visakhapatnam,26.5,93,0.0,25.3,Sunny,Bitter Gourd
2022-09-07,Jaipur,38.8,81,0.0,25.5,Cloudy,Muskmelon
2017-10-15,Jaipur,41.6,22,0.0,35.2,Cloudy,Watermelon
2017-04-15,Delhi,37.2,70,0.0,3.8,Foggy,Muskmelon
2019-03-18,Jaipur,13.7,90,0.0,5.3,Sunny,Wheat
2015-05-26,Delhi,38.7,75,0.0,14.7,Stormy,Bitter Gourd
2016-10-17,Hyderabad,15.9,31,0.0,41.2,Stormy,Gram
2017-12-12,Bangalore,43.7,64,0.0,27.7,Drizzle,Cucumber
2017-11-21,Visakhapatnam,41.1,63,282.8,4.0,Hazy,Soybean
2015-04-24,Chennai,10.9,85,0.0,42.8,Rainy,Wheat
2016-12-06,Chandigarh,44.9,23,0.0,4.3,Rainy,Bitter Gourd
2024-06-14,Hyderabad,24.6,83,0.0,45.7,Hazy,Watermelon
2021-09-28,Chandigarh,20.4,57,0.0,18.2,Foggy,Pumpkin
2022-01-22,Visakhapatnam,40.3,51,0.0,35.7,Stormy,Watermelon
2024-05-23,Bangalore,44.1,67,0.0,20.3,Foggy,Cucumber
2016-05-02,Patna,41.3,23,0.0,46.5,Foggy,Watermelon
2023-10-24,Nagpur,31.6,47,122.7,45.0,Drizzle,Millets
2015-12-14,Patna,25.4,96,0.0,31.7,Cloudy,Bitter Gourd
2017-03-12,Pune,30.3,100,0.0,22.5,Sunny,Muskmelon
2020-10-21,Nagpur,22.3,98,0.0,25.3,Cloudy,Watermelon
2018-07-21,Delhi,34.9,25,0.0,48.8,Hazy,Bitter Gourd
2015-08-21,Lucknow,36.0,21,0.0,3.9,Rainy,Muskmelon
2020-10-28,Ahmedabad,11.8,59,0.0,2.3,Rainy,Lentils
2024-11-13,Delhi,16.2,42,0.0,43.8,Foggy,Barley
2019-02-03,Kochi,37.3,65,0.0,18.5,Hazy,Muskmelon
2021-05-30,Chennai,33.8,59,0.0,24.8,Cloudy,Cucumber
2021-02-21,Nagpur,42.3,39,0.0,12.0,Drizzle,Cucumber
2019-01-13,Bangalore,13.2,66,0.0,35.7,Drizzle,Mustard
2018-01-14,Jaipur,41.5,69,0.0,28.1,Drizzle,Cucumber
2022-08-12,Kochi,20.9,47,0.0,36.5,Hazy,Pumpkin
2019-10-14,Kochi,34.4,89,0.0,7.8,Drizzle,Pumpkin
2015-10-12,Ahmedabad,43.4,37,158.9,36.6,Foggy,Cotton
2017-08-27,Nagpur,19.7,56,284.5,32.5,Sunny,Watermelon
2023-02-01,Bhopal,24.7,32,0.0,27.4,Stormy,Cucumber
2023-05-01,Pune,19.6,73,260.0,18.1,Rainy,Cucumber
2019-12-19,Patna,21.4,28,0.0,27.0,Drizzle,Cucumber
2018-01-25,Kolkata,32.1,39,0.0,19.9,Cloudy,Watermelon
2021-01-15,Lucknow,10.9,87,0.0,40.5,Foggy,Barley
2024-03-04,Hyderabad,36.5,39,266.6,4.4,Foggy,Jute
2020-06-12,Kolkata,20.3,96,0.0,33.6,Drizzle,Watermelon
2021-12-20,Pune,20.4,74,210.6,3.2,Cloudy,Watermelon
2024-09-21,Delhi,14.3,54,0.0,33.1,Rainy,Wheat
2023-03-03,Delhi,35.8,26,0.0,24.7,Rainy,Watermelon
2016-04-18,Kochi,22.3,90,0.0,17.1,Rainy,Cucumber
2018-08-06,Patna,39.1,66,0.0,22.9,Cloudy,Bitter Gourd
2020-05-10,Jaipur,35.3,67,276.2,44.6,Sunny,Rice
2021-10-24,Indore,10.2,41,292.4,11.7,Drizzle,Bitter Gourd
2018-08-13,Hyderabad,42.7,23,0.0,21.1,Stormy,Cucumber
2024-12-01,Delhi,10.1,71,0.0,14.2,Hazy,Peas
2019-02-11,Chennai,12.2,95,0.0,4.0,Sunny,Mustard
2017-08-28,Bhopal,12.3,50,293.2,48.4,Stormy,Muskmelon
2017-08-15,Hyderabad,20.7,33,0.0,48.5,Rainy,Pumpkin
2024-09-24,Bangalore,44.8,89,0.0,22.1,Foggy,Cucumber
2018-04-04,Kochi,41.5,21,292.1,2.6,Drizzle,Groundnut
2017-02-10,Visakhapatnam,37.4,64,0.0,26.2,Stormy,Muskmelon
2023-07-13,Mumbai,29.6,82,0.0,11.4,Foggy,Muskmelon
2015-09-04,Visakhapatnam,37.8,41,0.0,10.9,Hazy,Pumpkin
2023-11-08,Ahmedabad,27.5,30,0.0,28.5,Stormy,Pumpkin
2017-06-10,Visakhapatnam,14.3,63,0.0,38.8,Sunny,Peas
2022-03-19,Jaipur,20.6,70,0.0,18.2,Foggy,Pumpkin
2020-07-20,Kolkata,42.9,38,202.1,22.0,Sunny,Soybean
2021-03-21,Pune,14.3,64,114.7,29.9,Foggy,Muskmelon
2024-08-30,Hyderabad,24.8,61,0.0,34.5,Hazy,Pumpkin
2019-01-10,Bangalore,31.0,79,0.0,19.7,Hazy,Watermelon
2021-01-16,Jaipur,32.1,96,0.0,11.1,Hazy,Cucumber
2015-02-15,Ahmedabad,44.1,60,6.8,3.9,Stormy,Muskmelon
2023-05-08,Pune,43.1,24,63.2,22.7,Stormy,Cucumber
2017-05-08,Indore,23.2,36,159.4,41.7,Hazy,Pumpkin
2018-01-16,Bhopal,21.1,66,43.6,4.6,Drizzle,Muskmelon
2016-03-06,Visakhapatnam,40.2,90,137.3,21.5,Foggy,Millets
2016-04-14,Ahmedabad,30.3,60,237.8,5.1,Foggy,Cotton
2019-12-30,Hyderabad,43.3,22,0.0,48.1,Hazy,Bitter Gourd
2021-09-06,Jaipur,36.3,61,0.0,24.5,Stormy,Bitter Gourd
2015-02-08,Patna,42.0,25,0.0,19.3,Stormy,Cucumber
2017-05-16,Visakhapatnam,42.7,67,237.0,8.4,Stormy,Cotton
2015-04-13,Chandigarh,16.5,60,0.0,10.5,Rainy,Lentils
2016-09-02,Visakhapatnam,21.2,56,0.0,41.5,Rainy,Muskmelon
2021-05-07,Ahmedabad,14.8,96,0.0,27.7,Hazy,Wheat
2015-12-29,Kochi,22.1,56,0.0,46.0,Foggy,Watermelon
2015-10-16,Chandigarh,10.8,93,0.0,14.8,Sunny,Mustard
2024-01-13,Bangalore,30.4,46,0.0,22.7,Sunny,Pumpkin
2023-08-12,Coimbatore,39.1,26,0.0,30.8,Foggy,Muskmelon
2023-09-07,Kochi,32.5,29,249.9,44.0,Foggy,Groundnut
2017-01-21,Pune,18.6,31,0.0,0.2,Stormy,Peas
2018-09-08,Chennai,34.3,33,0.0,48.5,Cloudy,Bitter Gourd
2017-02-07,Hyderabad,26.7,36,176.2,8.2,Hazy,Millets
2021-08-02,Mumbai,23.6,98,0.0,23.8,Drizzle,Watermelon
2024-11-07,Mumbai,40.7,82,0.0,46.4,Drizzle,Cucumber
2016-10-20,Bangalore,41.9,21,0.0,42.4,Cloudy,Muskmelon
2016-08-23,Indore,43.8,84,0.0,42.9,Cloudy,Cucumber
2022-04-12,Coimbatore,34.1,69,0.0,5.0,Stormy,Bitter Gourd
2017-05-31,Delhi,42.1,72,232.6,24.3,Cloudy,Soybean
2022-07-26,Patna,24.4,29,0.0,41.9,Hazy,Cucumber
2018-03-31,Jaipur,16.3,44,0.0,11.3,Cloudy,Gram
2016-07-03,Nagpur,33.3,27,0.0,22.6,Foggy,Cucumber
2016-07-20,Patna,23.9,44,0.0,15.3,Drizzle,Watermelon
2021-07-25,Kochi,27.7,63,0.0,24.6,Hazy,Watermelon
2015-07-05,Bhopal,23.0,38,0.0,1.3,Sunny,Pumpkin
2019-03-19,Delhi,43.7,75,152.0,35.1,Cloudy,Groundnut
2019-12-25,Chandigarh,15.9,93,0.0,4.3,Stormy,Gram
2018-05-07,Nagpur,22.5,69,0.0,20.4,Sunny,Cucumber
2018-05-06,Pune,32.7,92,0.0,8.2,Stormy,Muskmelon
2017-03-03,Pune,33.7,32,0.0,38.0,Stormy,Muskmelon
2017-01-08,Coimbatore,10.4,39,0.0,43.6,Rainy,Lentils
2015-04-17,Mumbai,22.0,56,0.0,46.3,Drizzle,Watermelon
2023-12-02,Patna,36.0,96,96.9,47.5,Rainy,Bitter Gourd
2016-04-26,Patna,12.0,98,0.0,4.7,Rainy,Wheat
